IdDippr	T(K)	P(Mpa)	rho(g/cm3)	D(cm2/s)
1101	278.1	0.1	0.80509	1.66E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	278.1	23.8	0.824	1.52E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	278.1	49.2	0.84085	1.38E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	278.1	102	0.86933	1.20E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	278.1	149.8	0.89039	1.08E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	278.1	200.6	0.90959	9.70E-06	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	278.1	239.5	0.92269	8.90E-06	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	278.1	287.6	0.93738	8.10E-06	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	283.2	0.1	0.80032	1.85E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	283.2	0.1	0.80032	1.79E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	283.2	46.5	0.83517	1.65E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	283.2	46.9	0.83543	1.63E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	283.2	128.7	0.87813	1.32E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	283.2	282.4	0.93301	1.01E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	0.1	0.78628	2.42E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	0.1	0.78628	2.41E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	11.8	0.79717	2.28E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	24.6	0.80772	2.26E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	46.4	0.82343	2.07E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	59.8	0.83203	2.02E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	108.9	0.85896	1.78E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	148.6	0.8771	1.64E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	204.8	0.89913	1.51E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	229.7	0.90787	1.43E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	255.4	0.9636	1.32E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	306.9	0.93202	1.26E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	298.2	385.8	0.95324	1.06E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	313.2	0.1	0.77212	3.12E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	313.2	0.1	0.77212	3.06E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	313.2	52.2	0.81585	2.63E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	313.2	134.4	0.86135	2.17E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	328.2	0.1	0.75767	3.80E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1101	268.2	0.1	0.894	2.17E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1101	278.2	0.1	0.747	3.80E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1101	288.2	0.1	0.796	5.43E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1101	298.2	0.1	0.7865	7.06E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1101	308.2	0.1	0.7782	8.69E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1101	313.2	0.1	0.773	1.03E-04	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1101	318.2	0.1	0.7695	1.20E-04	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1101	328.2	0.1	0.7601	1.36E-04	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1102	280	0.1	0.8036	6.18E-06	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a different approach. AIChEJ. 18, 62.
1102	288.2	0.1	0.79367	7.70E-06	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a different approach. AIChEJ. 18, 62.
1102	298.2	0.1	0.7851	1.01E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a different approach. AIChEJ. 18, 62.
1102	308.2	0.1	0.7766	1.30E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a different approach. AIChEJ. 18, 62.
1102	318.2	0.1	0.7676	1.66E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a different approach. AIChEJ. 18, 62.
1102	328.2	0.1	0.75860	2.06E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a different approach. AIChEJ. 18, 62.
1102	338.2	0.1	0.7488	2.61E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a different approach. AIChEJ. 18, 62.
1102	298.2	0.1	0.78522	1.08E-05	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1102	298.2	40.5	0.81463	8.91E-06	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1102	298.2	93.1	0.84369	7.31E-06	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1102	298.2	190	0.88237	5.90E-06	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1102	298.2	265.2	0.90557	4.60E-06	Hurle et al, J. Chem. Soc. Faraday Trans. 1, 1985, 81, 769-779.
1102	287.8	0.1	0.7941	8.32E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	287.8	20	0.8096	7.74E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	287.8	50	0.8288	6.98E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	287.8	100	0.8543	5.93E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	287.8	150	0.875	5.10E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	298.4	0.1	0.7853	1.06E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	298.4	20	0.8017	9.87E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	298.4	50	0.8217	8.88E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	298.4	100	0.8481	7.55E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	298.4	150	0.8693	6.51E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	308.1	0.1	0.777	1.31E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	308.1	20	0.7943	1.21E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	308.1	50	0.8151	1.09E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	308.1	100	0.8424	9.27E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	308.1	150	0.8641	8.03E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	317.8	0.1	0.7684	1.59E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	317.8	20	0.7867	1.48E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	317.8	50	0.8085	1.32E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	317.8	100	0.8366	1.12E-05	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	317.8	150	0.859	9.77E-06	Meckl, S. and Zeidler, M. D. (1988), Self-diffusion measurements of ethanol and propanol. Mol. Phys.63, 85.
1102	437	5	0.6374	1.20E-04	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	437	50	0.7134	8.01E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	437	100	0.7583	6.26E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	437	150	0.79	5.27E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	437	200	0.815	4.55E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	403.5	5	0.6848	7.07E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	403.5	50	0.7431	5.25E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	403.5	100	0.7821	4.23E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	403.5	150	0.8107	3.51E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	403.5	200	0.8337	3.01E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	380	5	0.7127	5.30E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	380	50	0.7625	3.97E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	380	100	0.7979	3.18E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	380	150	0.8246	2.69E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	380	200	0.8432	2.34E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	352	5	0.742	3.26E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	352	50	0.784	2.56E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	352	100	0.8159	2.07E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	352	150	0.8404	1.76E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	352	200	0.86	1.52E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	333	0.1	0.7545	2.37E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	333	50	0.7978	1.82E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	333	100	0.8275	1.49E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	333	150	0.8508	1.26E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	333	200	0.8702	1.10E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	315	0.1	0.7709	1.60E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	315	50	0.8104	1.27E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	315	100	0.8383	1.05E-05	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	315	150	0.8605	8.89E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	315	200	0.8791	7.73E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	290	0.1	0.7923	9.46E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	290	50	0.8273	7.59E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	290	100	0.853	6.37E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	290	150	0.8739	5.46E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	290	200	0.8916	4.68E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	290	250	0.9071	4.12E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	263	0.1	0.8145	4.80E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	263	50	0.8456	3.84E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	263	100	0.8693	3.21E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	263	150	0.8888	2.72E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	263	200	0.9057	2.26E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1102	263	250	0.9206	1.95E-06	Karger, N., Vardag, T. and Ludemann, H.-D. (1990) Temperature dependence of self-di¤usion in compressed monohydric alcohols. J. Chem. Phys. 93,3437.
1911	213	0.1	0.717	3.80E-05	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1911	287	0.1	0.618	1.20E-04	Dullien, F. A. L. (1972) Predictive equations for selfdi¤usion in liquids: a di¤erent approach. A.I.Ch.E. J. 18, 62.
1911	298	0.1	0.602136	0.000139286	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	294	0.1	0.608117	0.000132143	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	288	0.1	0.616915	0.000121429	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	285	0.1	0.621241	0.000128571	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	283	0.1	0.624099	0.000121429	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	276	0.1	0.633947	0.000103571	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	271	0.1	0.640843	0.0000975	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	267	0.1	0.646281	0.000088	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
1911	260	0.1	0.655643	0.000082	OÕReilly, D. E., Peterson, E. M. and Scheie, C. E. (1973) Self-di¤usion in liquid ammonia and deuteroammonia. J. Chem. Phys. 58, 4072.
