*** Next ***
99 13 100414 7732185
281.74484	101	1	0.372286930029	0.0139883377684	1945 cam & 0
339.424	101	1	0.0443137709024	-1	1945 cam & 0
285.34268	101.325	1	0.343	-1	1947 zhu byc 0
303.33392	101.325	1	0.301	-1	1947 zhu byc 0
314.1297	101.325	1	0.268	-1	1947 zhu byc 0
326.82589	101.325	1	0.223	-1	1947 zhu byc 0
333.624	101.325	1	0.187	-1	1947 zhu byc 0
338.724	101.325	1	0.134	-1	1947 zhu byc 0
288.34088	101.325	1	-1	0.014	1947 zhu byc 0
316.92886	101.325	1	-1	0.021	1947 zhu byc 0
331.52448	101.325	1	-1	0.032	1947 zhu byc 0
338.624	101.325	1	-1	0.093	1947 zhu byc 0
339.024	101.325	1	-1	0.058	1947 zhu byc 0
338.624	101.325	1	-1	0.093	1947 zhu byc 0
298.136	101.325	1	0.322284641629	0.0172508749581	1950 pru wal 0
337.624	101.325	1	0.130737517541	-1	1951 kho kho 0
338.324	101.325	1	-1	0.066117694267	1951 kho kho 0
338.524	101.325	1	-1	0.0826356719825	1951 kho kho 0
338.824	101.325	1	-1	0.0897586272386	1951 kho kho 0
313.13	101	1	0.278053350664	0.0217353353657	1953 bru gay 0
338.774	101.325	1	0.0942	-1	1954 bow pur 0
338.824	101.325	1	0.107	-1	1954 bow pur 0
296.93648	101.325	1	0.3173	-1	1954 bow pur 0
309.33152	101.325	1	0.2826	-1	1954 bow pur 0
315.979145	101.325	1	0.2647	-1	1954 bow pur 0
321.62745	101.325	1	0.2417	-1	1954 bow pur 0
325.72622	101.325	1	0.2285	-1	1954 bow pur 0
332.674135	101.325	1	0.1901	-1	1954 bow pur 0
336.324	101.325	1	0.1587	0.0457	1954 bow pur 0
338.324	101.325	1	0.1385	-1	1954 bow pur 0
338.624	101.325	1	0.1153	-1	1954 bow pur 0
338.824	101.325	1	0.107	-1	1954 bow pur 0
307.1324	101.325	1	-1	0.0207	1954 bow pur 0
325.02643	101.325	1	-1	0.0267	1954 bow pur 0
329.02523	101.325	1	-1	0.0327	1954 bow pur 0
334.824	101.325	1	-1	0.04	1954 bow pur 0
338.524	101.325	1	-1	0.0592	1954 bow pur 0
338.674	101.325	1	-1	0.0821	1954 bow pur 0
340.124	101.325	1	0.061	-1	1955 eri dob 0
341.124	101.325	1	0.081	-1	1955 eri dob 0
341.424	101.325	1	0.099	-1	1955 eri dob 0
273.15	101.325	1	0.37	0.015	1955 eri dob 0
283.144	101.325	1	0.351	0.0155	1955 eri dob 0
293.138	101.325	1	0.327	0.016	1955 eri dob 0
303.134	101.325	1	0.302	0.018	1955 eri dob 0
313.13	101.325	1	0.275	0.02	1955 eri dob 0
323.127	101.325	1	0.243	0.024	1955 eri dob 0
333.124	101.325	1	0.198	0.033	1955 eri dob 0
335.124	101.325	1	0.188	0.036	1955 eri dob 0
337.124	101.325	1	0.176	0.041	1955 eri dob 0
339.124	101.325	1	0.155	0.052	1955 eri dob 0
340.124	101.325	1	0.139	-1	1955 eri dob 0
341.124	101.325	1	0.116	-1	1955 eri dob 0
341.424	101.325	1	0.099	-1	1955 eri dob 0
338.824	101	1	0.11317056623	-1	1955 ter geb 4
338.524	101	1	0.135408367283	-1	1955 ter geb 4
337.024	101	1	0.160664597603	-1	1955 ter geb 4
334.724	101	1	0.189598557954	-1	1955 ter geb 4
329.32514	101	1	0.223076637319	-1	1955 ter geb 4
319.52808	101	1	0.262260550557	-1	1955 ter geb 4
302.53424	101	1	0.308744895261	-1	1955 ter geb 4
310.93088	101	1	-1	0.0208258191604	1955 ter geb 4
330.42481	101	1	-1	0.0326760042226	1955 ter geb 4
335.424	101	1	-1	0.0456692194784	1955 ter geb 4
338.724	101	1	-1	0.0599792245151	1955 ter geb 4
338.924	101	1	-1	0.0934405968105	1955 ter geb 4
338.824	101	1	0.11317056623	-1	1955 ter geb 5
337.024	101	1	0.160664597603	-1	1955 ter geb 5
329.32514	101	1	0.223076637319	-1	1955 ter geb 5
319.52808	101	1	0.262260550557	-1	1955 ter geb 5
302.53424	101	1	0.308744895261	-1	1955 ter geb 5
285.84238	101	1	0.364779492164	-1	1955 ter geb 5
310.93088	101	1	-1	0.0208258191604	1955 ter geb 5
335.424	101	1	-1	0.0456692194784	1955 ter geb 5
338.724	101	1	-1	0.0758168779355	1955 ter geb 5
318.1285	101	1	0.26115739503	-1	1956 shc byk 0
288.141	101.325	1	0.341	0.0162	1957 mar sto 0
308.132	101.325	1	0.292	0.0195	1957 mar sto 0
339.724	101.325	1	0.08728	-1	1958 ang str 0
339.724	101.325	1	0.0897	-1	1958 ang str 0
315.1294	101.325	1	0.2648	-1	1958 ang str 0
333.624	101.325	1	0.1853	-1	1958 ang str 0
338.724	101.325	1	0.1416	-1	1958 ang str 0
339.524	101.325	1	0.111	-1	1958 ang str 0
339.724	101.325	1	0.0897	-1	1958 ang str 0
321.62745	101.325	1	-1	0.02333	1958 ang str 0
326.22607	101.325	1	-1	0.02785	1958 ang str 0
