24227 TRCID	CASRN	Nist-Kt
25998	52897015	5 1 2 2 3 3
25999	52897048	5 1 2 2 3 3
26000	52897059	5 1 3 2 1 3 1 4
26001	52897060	5 1 3 2 1 3 1 4
26002	52897162	5 1 3 2 1 3 1 4
26003	52919172	4 1 2 2 2 3
26005	53161721	1 1 2 2 1 3 2 128
26006	53193229	1 1 15 2 1 139
26007	53193230	1 1 17 2 1 139
26008	53225404	2 1 1 27 2 28 1 30
26010	53392862	1 1 6 2 1 112
26011	53520460	3 1 1 2 1 3 1 100
26012	53521236	3 1 1 2 1 3 1 100
26013	53531467	1 7 1 115 1 130
26014	53555661	7 15 2 16 3 109
26015	53592102	8 15 2 16 2 131
26016	53594824	4 1 14 2 1 4
26018	55702459	7 15 2 16 3 109
26019	55702460	7 15 2 16 3 109
26020	52896896	4 1 4 2 2 3
26021	52949334	4 1 2 2 2 3
26022	55712373	7 15 2 16 3 109
26023	55720440	7 15 2 16 3 109
26024	56179830	6 15 2 16 2 17 2 27 1 30
26025	57186900	8 15 2 16 2 131
26026	57422772	8 15 2 16 2 131
26027	58746820	6 15 2 16 2 17 2 27 1 30
26028	59080329	8 15 2 16 2 131
26029	59222865	4 1 11 2 1 4
26030	59973078	1 1 8 2 1 142
26031	59973089	2 1 8 2 1 143
26033	60108727	8 15 2 16 2 131
26034	61350036	1 1 6 2 1 113
26035	61394272	2 1 1 27 2 28 1 30
26036	61869043	4 1 10 2 1 4
26037	61869054	4 1 12 2 1 4
26038	61869065	4 1 15 2 1 4
26039	62016766	1 1 17 2 1 99
26040	62017167	1 1 4 2 1 103
26041	62017178	1 1 10 2 1 103
26042	62017189	1 1 12 2 1 103
26043	62017190	1 1 14 2 1 103
26044	62017203	1 1 16 2 1 103
26045	62017214	1 1 17 2 1 103
26046	62017225	1 1 18 2 1 103
26047	62046360	1 1 15 2 1 103
26048	62103666	2 1 9 2 1 143
26049	62108570	1 1 10 2 1 106
26050	62108581	1 1 12 2 1 106
26051	62108605	1 1 14 2 1 106
26052	62108627	1 1 16 2 1 106
26053	62108638	1 1 17 2 1 106
26054	62108649	1 1 18 2 1 106
26055	62126845	1 1 15 2 1 112
26056	62126856	1 1 17 2 1 112
26057	62126867	1 1 18 2 1 112
26058	62126970	1 1 9 2 1 112
26059	62126981	1 1 11 2 1 112
26060	62126992	1 1 12 2 1 112
26061	62127008	1 1 13 2 1 112
26062	62127019	1 1 14 2 1 112
26063	62127020	1 1 11 2 1 113
26064	62127031	1 1 12 2 1 113
26065	62127042	1 1 13 2 1 113
26066	62127053	1 1 14 2 1 113
26067	62127064	1 1 15 2 1 113
26068	62127075	1 1 16 2 1 113
26069	62127086	1 1 17 2 1 113
26070	62127097	1 1 18 2 1 113
26071	62127406	1 1 3 2 1 113
26072	62127417	1 1 4 2 1 113
26073	62127428	1 1 7 2 1 113
26074	62127439	1 1 8 2 1 113
26075	62127440	1 1 9 2 1 113
26076	62127451	1 1 10 2 1 113
26077	62155026	2 1 8 2 1 140
26078	62155037	2 1 10 2 1 140
26079	62155048	2 1 11 2 1 140
26080	62155059	2 1 12 2 1 140
26081	62155060	2 1 15 2 1 140
26082	62155071	2 1 16 2 1 140
26083	62155082	2 1 17 2 1 140
26084	62155093	1 1 12 2 1 142
26085	62155106	1 1 14 2 1 142
26086	62155117	1 1 16 2 1 142
26087	62155128	1 1 18 2 1 142
26088	62184821	2 1 2 27 1 28 1 32
26090	64363888	4 15 2 16 6 27 2 28
26093	64919206	2 1 14 2 1 143
26094	65754714	1 27 3 30 2 32
26095	66271532	2 1 13 2 1 140
26096	66271543	2 1 13 2 1 143
26097	66271554	2 1 13 2 1 143
26098	66271587	2 112 15 114
26099	66271816	2 1 12 2 1 143
26100	66271827	2 1 12 2 1 143
26101	66271838	2 1 12 2 1 143
26102	66292317	2 1 15 2 1 143
26103	66292328	2 1 15 2 1 143
26104	66292339	2 1 15 2 1 143
26105	66292384	2 112 17 114
26106	66359408	2 1 16 2 1 143
26107	66359419	2 1 16 2 1 143
26108	66359420	2 1 16 2 1 143
26109	66455354	2 1 17 2 1 143
26110	66577308	2 1 10 2 1 143
26111	66577319	2 1 10 2 1 143
26112	66577320	2 1 10 2 1 143
26113	66577604	2 1 14 2 1 140
26114	66577615	2 1 14 2 1 143
26115	66577626	2 1 14 2 1 143
26116	66688719	1 1 4 2 3 27 1 28
26117	66826844	2 1 11 2 1 143
26118	67363955	1 1 1 2 1 30 1 32 1 64
26125	77341129	4 15 2 16 6 27 2 28
26126	79639046	1 1 8 2 1 30 1 32 1 83
26128	80879807	4 30 4 32 4 33
26135	89789571	1 1 9 2 1 30 1 32 1 83
26138	91355521	1 1 6 2 2 30 1 84
26139	92627264	3 6 6 8 4 9
26144	57253299	2 1 1 2 1 8 1 130
26147	556901	1 47 1 70 1 93 1 143
26149	482440	2 1 1 2 1 8 1 15 4 16 2 30 1 47 2 64 1 65
26150	1115964	1 1 5 2 1 162
26151	71032661	2 1 2 2 1 27 2 28
26152	2613652	2 1 1 2 3 27 2 28
26153	96915047	6 15 4 16 6 17 2 30
26154	489327	4 1 1 2 1 8 5 15 3 16 1 19 9 28 1 33 1 34 1 37 1 47 1 61 3 64 2 65 6 204
26155	39782382	2 1 1 2 1 3 1 5 1 60
26156	374527	1 4 3 15 1 56 3 112 6 114 2 136
26157	96915058	3 6 2 8 4 9 1 30 1 33
26158	96915069	4 6 2 8 6 9
26159	96915081	3 6 6 8 5 9
26160	96915092	4 6 4 8 8 9
26165	96915218	2 6 6 8 2 9 1 30 1 33
26166	96928777	3 6 6 8 6 9
26168	98791436	6 15 4 16 6 17 2 30
26172	101171715	1 1 8 2 2 30 1 84
26173	103677798	1 1 10 2 3 27 1 28
26176	115245062	8 15 2 16 2 131
26177	118799181	1 1 7 2 1 30 1 32 1 83
26178	120394630	1 1 9 2 1 30 1 32 1 83
26182	126832040	1 1 8 2 3 27 1 28
26187	130953081	1 1 8 2 1 30 1 32 1 83
26192	673847	4 1 1 6 2 8
26193	152422087	2 15 2 109 2 118
26194	173678723	6 15 4 16 6 17 2 30
26195	1163195	1 16 1 65 10 131
26198	52829988	1 1 1 3 4 27 1 28 1 204
26200	144989	1 1 1 3 1 68 1 94 1 204
26201	36320146	3 1 1 4 1 5 1 6
26205	995891	4 1 4 2 1 200
26206	356627	1 62 2 112 3 114 2 119
26207	39199876	1 27 2 100
26210	58308080	2 4 16 15 4 16 2 17 2 205
26212	42565220	6 27 2 28 2 204
26215	7443529	1 1 4 27 2 28 1 204
26217	19489997	2 1 1 2 2 100
26218	290356682	8 15 4 16 2 27 4 28
26219	28071990	10 27 4 28
26220	431298	1 8 1 106 1 108 1 119
26221	15890401	3 1 2 27 3 28
26224	56219104	2 1 12 2 1 6 1 52
26225	75096354	2 27 2 28 2 63 2 64
26227	31561598	6 27 3 29
26228	81141	4 1 2 18 1 21 1 46 2 136
26229	15582544	2 1 1 7 4 27 2 28
26230	547615	2 1 2 27 3 28 1 29 1 31 1 204
26231	29365795	5 27 2 28 1 47
26232	3664708	1 1 3 27 2 28 1 42
26233	5171915	10 1 8 15 4 21
26234	10230269	3 27 2 28 2 130
26236	73124499	2 1 2 2 3 27 2 28 1 47
26237	33046207	2 1 3 27 2 29 2 205
26238	479925	4 1 1 3 5 15 1 33 1 47 1 81 1 84
26240	481390	3 15 2 16 1 30 1 37 2 47
26241	499694	3 1 1 3 3 27 3 28 1 204
26245	120525760	2 27 2 28 2 137
26246	5955986	2 1 1 28 1 144
26247	21811483	4 1 1 4 5 15 1 21 1 205
26248	34466201	1 2 3 3 1 34 1 48 3 204
26249	54576215	2 1 3 2 2 3 2 94
26250	62059578	2 1 2 2 4 27 2 53
26253	57137425	1 27 2 116
26254	61208933	2 1 4 15 2 16 6 27 2 29
26255	876051	3 27 2 28 2 94
26256	4806591	3 1 3 28
26260	10488105	3 1 1 4 4 27 2 28 1 204
26262	50022	3 1 4 27 4 28 3 29 1 30 1 32 1 34 1 43 1 47 1 117 1 204 1 205
26263	244608148	5 2 4 59 1 60 2 165
26264	937086	3 1 1 4 4 27 1 28 1 154
26265	13214669	2 2 5 15 1 19 1 67
26266	7160012	2 1 4 15 1 16 1 18 1 183
26267	1551797	1 1 5 27 3 28
26268	422775	2 112 1 117 1 130
26269	15019279	3 1 1 2 2 3 1 34
26273	54230590	2 15 3 18 1 84 2 92 1 160
26274	108595933	4 27 2 28 1 130 1 193
26275	73334040	1 18 2 79 3 136
26276	2425334	4 27 2 28 1 130 1 204
26279	36781654	1 1 1 2 1 14 1 94
26282	52692010	1 1 2 27 1 28 1 155
26283	50373369	2 1 1 7 3 27 3 28 1 204
26284	96921196	4 1 5 27 5 28 2 29 1 61 6 64
26285	525666	2 1 1 3 7 15 1 16 2 17 1 41 1 72
26287	6553486	2 5 2 27 2 28
26289	22425076	1 1 4 27 2 28 1 152
26290	824168	1 1 7 27 1 28 1 29
26291	937144	4 15 1 34 1 56 1 109
26292	591208	4 15 1 37 1 131
26293	19419159	2 1 4 2 4 27 2 28
26294	28619912	4 1 1 3 2 27 1 28 1 29 2 64
26299	51323558	14 15 2 16 1 19 1 29 1 47 1 136 1 183
26300	31952166	2 2 1 4 10 15 2 19 2 34
26302	7214188	3 1 1 4 4 27 2 28 1 204
26303	7294895	1 1 1 8 5 15 1 42 1 80
26304	7273985	5 27 7 28 1 204
26305	74007117	5 27 7 28 1 204
26308	62678540	6 1 2 3 2 4 8 27 2 32
26309	14062783	4 15 1 16 1 18 1 162
26310	25168290	5 1 5 2 3 15 1 19 2 20
26311	6796334	2 1 6 2 4 15 2 19
26312	7439443	2 1 17 2 1 6 1 52
26313	1579211	7 27 2 28 1 47
26314	16021082	7 27 2 28 1 47
26315	27763548	2 1 1 2 1 44 1 110
26316	62850219	12 1 2 3 4 4
26318	6483154	8 27 4 28 1 30 1 47 2 84
26321	23204742	4 1 1 27 2 28 1 29 2 64
26322	54665462	4 1 1 2 2 3
26323	20379991	1 1 6 27 1 28 1 29 1 47
26325	368434	5 15 1 119 1 160
26326	40317633	1 1 1 27 7 28 1 54
26327	5057998	3 27 2 28 2 204
26330	53749896	2 2 2 112 1 156
26332	13990948	2 1 2 2 4 27 2 28
26333	60274886	2 1 1 2 2 3 2 130
26334	92137	2 1 2 2 1 27 2 28 1 32 1 47 1 64 1 84 1 92
26336	52717336	2 1 9 2 3 6 1 52
26337	118416470	2 1 15 2 4 52
26338	55066530	2 1 13 2 1 3 1 6 1 52 1 204
26340	53366351	2 1 3 2 3 27 2 28
26341	20556392	2 1 3 2 3 27 2 28
26342	7620884	10 27 2 29
26343	27348192	1 1 1 2 9 27 4 28 1 84
26344	24453336	1 1 1 2 4 27 2 28 1 34
26345	23605814	4 28 1 30 4 194
26346	4096951	2 27 2 28 2 30
26347	7667596	3 1 3 27 3 28
26348	353662	2 1 2 119 1 200
26349	22409332	2 1 1 60 1 62 1 64
26352	16484176	6 27 2 28 1 47
26353	53405031	6 1 2 4 4 27 2 28
26354	55091764	2 1 3 2 1 27 2 28 1 47 1 64
26356	376841	1 2 1 5 1 58 1 113 3 114
26358	4761006	2 15 3 18 1 19 1 130
26360	597320	1 1 1 4 2 99 1 205
26363	17760917	6 27 4 28
26364	66553079	2 1 7 2 4 15 2 16 1 27 2 28
26365	5779624	6 1 3 2 3 3 8 27 5 28 2 29 1 32 1 204
26366	56432189	11 15 2 16 2 17 1 49
26368	33626254	3 1 3 27 3 28 1 29
26370	5769131	5 15 1 16 4 27 2 28 1 204
26371	107133437	5 27 7 28 1 204
26373	880067696	2 1 7 27 2 28 1 29
26378	25712338	2 2 4 27 2 28 2 34
26379	2390945	2 1 2 27 2 28 1 64
26380	65416242	1 1 1 6 5 15 1 19 1 58
26382	4923777	2 1 1 2 4 27 2 28
26383	22520190	2 1 2 2 2 3 2 204
26384	14277975	2 1 1 2 1 3 1 6 1 8 1 27 3 28 1 83 3 94
26385	16806932	3 27 1 30 1 33 1 47 1 64
26386	21451763	2 1 1 8 1 205
26387	4889730	8 15 1 16 1 46 1 96 1 109
26392	16325227	1 1 3 27 3 28 1 64
26393	3205354	2 1 4 27 2 53
26396	28115619	5 15 1 16 4 27 3 28 1 87
26397	61828022	3 1 1 3 3 27 2 28
26398	4461421	1 1 1 2 1 6 1 108
26400	16831155	2 1 3 27 1 28 1 53 1 64
26403	85688819	4 1 2 2 2 88
26405	7283490	2 2 10 15 2 24
26407	4160821	2 1 2 27 1 29 1 97
26408	609223	2 15 1 18 1 37 2 131
26412	114718717	1 1 2 27 3 28 1 30 1 87
26413	3008137	3 27 2 28 1 30 1 87
26414	3008148	3 27 2 28 1 30 1 87
26415	1123791	6 27 2 28 1 30
26416	83673318	4 27 2 28 4 84 4 137
26417	135877166	4 27 2 28 4 84 4 137
26418	5664335	1 27 2 30 1 47
26419	137394548	2 1 3 27 4 28 2 47 1 52 2 184
26420	57031900	2 1 1 2 1 8 1 58 1 205
26421	150895651	1 1 5 27 3 28 1 29
26423	880060719	1 1 7 27 3 28
26424	4747131	5 15 1 24 1 59
26425	70415586	1 5 1 6 1 204
26426	24526178	9 27 4 28 1 83
26427	20178498	9 27 4 28 1 83
26432	103905528	1 7 1 13 1 205
26434	519028	10 27 4 28 1 47 2 84
26435	21072468	10 15 2 16 2 61 1 64
26439	57497264	6 27 2 28 1 31
26440	1744714	2 1 4 2 2 72
26444	4982201	4 27 2 31
26448	5113871	2 1 1 7 2 27 2 28 1 30
26450	58208494	
26453	59120046	1 5 1 7 1 205
26456	13858098	1 110 1 178
26463	17299079	2 1 2 2 2 3 2 204
26466	39840090	1 1 15 2 1 39 6 60
26467	52675	2 1 1 68 1 94 1 141
26468	6665981	3 15 2 37 1 136
26472	43052397	6 1 1 2 2 4 2 52
26473	1035091872	8 15 1 18 1 34 1 46 1 81 1 136
26474	159255013	2 1 8 2 1 30 1 84 1 93
26477	2224375	1 1 2 2 1 3 1 133 1 204
26480	445251365	3 1 1 2 5 15 1 20 1 61
26483	17186606	5 15 1 19 1 42 1 73 1 166
26484	5129668	3 1 10 2 1 3 1 52
26485	42200339	3 1 1 4 3 15 3 16 2 27 2 28 1 41 1 72 2 204
26486	23788887	4 1 2 3 1 8 3 15 3 16 1 27 2 64 1 91 1 165
26491	702476	3 1 1 29 2 47 1 183
26496	35773434	2 1 2 2 6 15 4 16 1 32 1 47 2 64 1 81 1 93 1 109
26498	82777035	16 15 4 16 2 17
26500	642319	9 15 4 17 1 49
26506	1901264	1 1 1 8 5 15 1 16 1 42
26507	3299658	2 1 8 2 2 168
26509	125122	3 1 3 27 2 28 2 29 1 51
26511	455378	4 15 1 118 1 172
26514	2471081	26 1 1 200 11 203
26516	4886300	1 1 3 2 4 15 1 16 1 81 1 92
26517	70887319	2 1 1 3 5 15 1 21 2 42
26520	530789	8 15 2 16 1 80 1 96 1 112
26529	666444	1 9 1 108 1 114 2 119 1 128
26531	41448844	2 1 6 2 2 52
26532	78092532	18 1 6 2 6 4 12 8 6 9 6 205
26533	5309524	2 1 3 2 1 8 1 94
26537	351181992	4 2 1 30 1 59 2 60 1 84 1 92
26540	66357355	1 1 2 2 1 8 2 32 1 64 1 71 1 72 1 74 1 137 1 143
26544	21652584	1 5 1 112 7 114
26545	59173421	2 1 2 3 10 27 2 28
26550	2157520	
26551	82075	8 15 4 16 1 28 1 64 1 94
26552	932434	2 1 2 2 3 27 2 28
26553	65195553	8 1 1 2 1 3 6 27 15 28 2 29 2 30 3 32 1 47 2 59 2 61 6 64 2 204 1 205
26554	307379	1 2 1 34 1 112 8 114
26555	124881341	1 1 6 2 1 34 2 60
26556	2532685	4 1 1 27 4 28
26557	77258	4 1 4 2 1 54 1 58
26559	101166	1 1 9 15 1 16 1 65 1 80
26561	23593751	14 15 2 16 1 21 1 30 1 84 1 92 1 109
26564	62016722	4 1 2 27 2 28 1 29
26565	142347077	2 112 1 114 2 116
26566	1694979	2 1 2 3 3 15 1 80 1 94 2 136
26569	57732055	2 1 2 2 2 100
26572	929259369	3 2 4 15 1 59 1 60 1 65 1 131
26573	173203662	1 1 6 2 5 27 1 28 3 29
26576	114977285	7 1 1 4 10 15 1 16 3 27 6 28 4 29 1 33 1 47 1 51 1 53 1 56 1 58 1 64 1 73 3 204 1 205
26577	838835599	4 1 4 27 2 28 1 54
26579	274760	3 30 1 84 1 93
26581	6343164	1 27 2 28 1 30 2 87
26582	7597184	3 15 1 16 1 80 1 92 1 136
26585	946084373	2 1 2 2 1 27 2 28
26586	104388285	4 1 1 3 1 9 5 15 1 16
26587	37021220	1 62 1 101 1 110 1 114 3 119 1 130
26589	30752239	2 1 1 2 1 3 4 15 1 65 1 131
26592	156810	2 15 2 79 2 82
26596	5454795	1 1 4 27 2 28 1 204
26597	5417425	1 1 1 2 1 59 1 168
26598	623698	1 1 1 2 1 41 1 59
26600	433192	4 15 2 16 2 112
26601	108846942	2 1 5 2 4 58 1 60
26604	69125797	1 1 7 2 1 112 3 114
26605	5994105	2 100 2 112
26606	359193	1 3 1 113 2 130
26610	18765485	6 1 13 2 3 3 5 15 1 16 2 60 1 203
26612	20557453	1 1 3 27 1 28 1 29 1 204 1 205
26613	13956291	3 1 3 2 1 7 2 15 1 16 1 19 2 27 2 28 1 32 2 37
26614	30545176	6 27 7 28 1 29 1 130
26615	421227	1 1 1 2 2 110 1 119 1 200
26616	32342293	4 27 2 28 2 194
26617	7353766	3 27 1 28 1 30 1 42
26622	82614480	4 1 2 2 1 53 1 75
26623	1081341	2 148 1 149
26624	1208232578	7 1 2 15 4 16 4 19 1 21 1 78 7 82
26625	72380564	1 2 1 3 1 5 2 59
26630	53551921	1 1 1 5 1 30 1 84 1 93
26631	17322780	2 1 3 27 2 28 1 60 1 64
26632	5921846	2 1 4 2 1 3 1 51
26635	6225065	1 1 3 2 1 162
26636	2532629	3 1 1 2 2 27 3 28
26637	559308	2 1 5 15 1 62 1 112 2 114 1 176
26638	3203994	2 1 1 2 1 190
26640	18165872	2 1 1 2 1 3 1 197
26643	34969658	6 27 2 28 2 130
26644	1625678	2 1 1 2 2 100
26645	42806757	2 1 2 2 4 27 2 28
26646	154634498	12 15 6 16 6 28
26647	16536586	4 27 1 28 1 100 1 204
26648	24880500	2 1 10 2 1 6 1 52
26649	2802724	1 7 1 119 1 124
26650	132203715	2 1 1 2 3 27 3 28 1 29 1 34
26651	1502949	3 1 1 2 2 3 1 204
26653	19915118	5 27 2 28 1 47
26654	85668742	10 1 4 2 8 15 4 21
26655	4541439	1 1 3 27 2 28 1 94
26656	41500872	2 1 1 2 3 27 2 28 1 47
26657	73124466	2 1 1 2 3 27 2 28 1 47
26659	35181783	3 1 1 4 4 15 1 16 1 32 1 151
26660	855880932	3 1 3 15 1 16 3 27 1 29 2 176
26661	10021928	2 1 4 27 2 53
26663	769948	3 1 1 4 4 27 1 28 1 154
26665	1551786	1 1 5 27 3 28
26666	33880830	3 1 1 5 2 7 3 27 2 28 1 29
26667	84432575	1 18 1 79 4 136
26668	57932328	4 27 1 28 1 100 1 193
26669	2345519	1 2 1 13 1 94
26671	2370618	4 15 1 19 1 37 1 68 1 94
26672	96888	1 1 3 15 2 18 4 27 1 28 1 84 1 176
26675	80356167	3 1 1 4 8 27 2 28 1 61 1 64
26677	877605588	2 4 12 15 4 16 2 17 4 18 2 205
26678	19489044	2 1 4 2 4 27 2 28
26679	727701306	14 15 2 16 1 19 1 29 1 47 1 131 1 183
26680	5448226	3 1 1 4 4 27 2 28 1 204
26681	7291012	4 15 1 16 1 136 1 162
26682	18594939	1 1 1 8 10 15 1 46 1 80
26683	23204548	4 1 4 28 2 64
26685	13351296	1 1 6 27 1 28 1 29 1 47
26686	28357688	4 1 1 2 1 3 1 4 1 205
26689	15844050	1 27 7 28 1 29 1 94
26690	420575	2 1 1 110 1 119 1 200
26691	24506227	1 1 9 27 4 28 1 84
26692	3635958	2 27 4 28 1 30
26693	14201980	2 1 9 2 3 6 1 52
26694	38787961	1 1 1 60 1 61 1 64
26695	73873480	1 1 4 27 2 28 1 94
26697	25033221	4 15 2 16 3 27 2 28
26698	118416469	2 1 14 2 4 52
26699	60274875	2 1 1 2 2 3 2 130
26700	55091753	2 1 3 2 1 27 2 28 1 47 1 64
26702	55258156	8 1 2 3 2 4
26703	66553068	2 1 7 2 4 15 2 16 1 27 2 28
26704	1183586255	1 1 10 15 2 16 2 17 1 49 1 65
26707	308269	1 2 1 5 1 58 1 112 3 114
26709	31678747	2 27 4 28 2 30
26711	16831144	2 1 3 27 1 28 1 53 1 64
26713	16325238	1 1 3 27 3 28 1 64
26714	29648791	1 1 2 2 2 84 1 101
26716	23169871	2 1 1 8 1 205
26717	28115608	5 15 1 16 4 27 3 28 1 87
26720	27905653	3 2 10 15 2 24
26721	85688864	8 1 4 2 4 3 2 88
26723	618586	3 15 1 96 2 131
26724	4619743	1 15 1 18 1 37 3 131
26726	70411982	1 5 1 6 1 204
26728	137394537	2 1 3 2 2 30 2 47 1 52 2 184
26732	24599573	1 27 2 30 1 47
26734	150895640	1 1 5 27 3 28 1 29
26735	4383157	5 15 1 24 1 205
26736	2001492	6 27 2 28 1 30
26741	586890	1 1 4 15 1 46 1 96
26746	2935355	5 15 1 16 1 68 1 94
26749	25975499	4 1 1 2 2 3 1 58 1 68
26753	28375862	1 1 6 27 7 28 1 29
26754	30545289	1 1 5 27 9 28
26755	26460764	1 1 6 27 7 28 1 29
26756	19026949	6 27 4 28
26758	4350849	4 27 2 28 1 47 1 64
26759	52713812	2 1 2 2 1 3 1 13
26770	34540222	7 1 2 2 7 27 22 28 4 29 1 32 2 34 1 54 1 60 1 61 3 64 11 204
26771	38677859	3 15 1 16 1 18 1 78 1 80 1 94 1 112
26772	6284408	2 2 4 3 1 34 1 71 4 204
26773	34338960	2 1 2 2 2 3 2 204
26774	72345234	2 1 1 2 2 3 2 204
26775	5703946	1 1 12 2 1 39 3 60
26776	4669232	1 1 11 2 1 39 2 60
26777	23244497	1 1 13 2 1 39 4 60
26778	23238417	1 1 10 2 1 39 1 60
26779	2756878	1 1 1 6 1 58 1 94
26780	3163073	3 15 2 37 1 136
26797	82647005	2 1 16 2 4 52
26798	84305099	2 1 20 2 4 52
26799	118416458	2 1 6 2 4 52
26800	24413818	6 2 2 51 2 52
26801	1415341319	2 1 6 2 4 52
26822	89465510	3 15 2 70 1 80 1 82 1 173
26828	14610118	1 1 4 15 1 16 1 80 1 93 1 143
26829	124530661	2 1 1 2 4 15 1 16 1 81 1 93 1 143
26830	124530707	2 1 4 15 1 16 1 80 1 93 1 144
26831	167483434	1 2 4 15 1 16 5 27 1 28 1 80 1 93 1 143
26832	51290778	9 15 2 16 1 80 1 93 1 143
26833	423735619	14 15 3 16 1 80 1 93 1 144
26834	87216522	14 15 2 16 1 19 1 81 1 93 1 143
26835	475977787	7 15 2 16 1 80 1 93 2 136 1 143
26849	926261	6 1 2 4 2 52
26850	13195647	4 1 2 3 1 52 1 58
26851	1084760	1 2 3 15 1 80 1 94 2 136
26864	70780891	2 1 4 2 1 30 1 84 1 93
26865	82410682	2 1 5 2 1 30 1 84 1 93
26866	14040756	2 1 4 2 2 168
26867	21202528	2 1 1 2 1 30 1 84 1 93
26868	13435228	2 1 3 2 1 30 1 84 1 93
26869	60964490	2 1 7 2 1 30 1 84 1 93
26870	97142717	2 1 6 2 1 30 1 84 1 93
26871	33214185	2 1 2 2 1 30 1 84 1 93
26872	20575386	3 1 1 3 1 135 1 204
26873	2224400	1 1 3 2 1 3 1 133 1 204
26874	20570676	3 1 1 2 1 3 1 135 1 204
26883	35023279	1 1 1 2 1 42 1 73 1 166
26884	27777862	1 1 3 2 1 42 1 73 1 166
26885	24847469	3 27 1 28 1 42 1 84 1 166
26886	32483162	2 1 1 2 1 3 1 42 1 73 1 166
26887	3687454	2 1 28 2 2 6 1 52
26888	112118	3 1 13 2 1 3 1 6 1 52
26890	6860475	2 3 1 27 4 28 1 40 1 48 1 64 5 204
26891	47592596	2 3 2 27 7 28 1 40 1 48 1 61 2 64 7 204
26892	671201357	3 2 4 15 1 16 1 59 1 60 1 81 1 92
26893	639477671	4 2 4 15 1 16 1 59 2 60 1 81 1 92
26894	126301595	2 2 1 30 1 59 1 84 1 92
26895	798571536	3 2 1 30 1 59 1 60 1 84 1 92
26896	1632833	1 1 4 15 1 16 1 81 1 92
26897	7035689	1 1 1 2 4 15 1 16 1 81 1 92
26898	7665669	1 1 2 2 4 15 1 16 1 81 1 92
26902	90460	8 15 4 16 1 28 1 64 1 204
26908	375826	1 2 1 34 1 112 5 114
26909	307302	1 2 1 34 1 112 6 114
26910	423563	1 2 1 34 1 112 7 114
26913	50657	6 15 1 16 1 37 2 109 1 136 1 173
26914	54319	1 2 2 15 1 30 1 32 1 64 1 70 1 80 1 96 1 109 1 160
26915	15965307	1 33 1 83 1 92 2 108
26916	1122287	1 33 1 83 2 91 1 92
26917	1192536	1 1 1 33 1 84 1 92 2 108
26921	172354915	2 1 21 2 1 6 1 52
26922	32953654	2 1 20 2 1 6 1 52
26923	20290840	2 1 18 2 1 6 1 52
26926	23784636	1 1 1 2 4 15 1 23 1 109 1 168
26927	16830152	7 1 2 2 8 27 21 28 4 29 1 32 2 34 1 54 1 60 1 61 3 64 10 204
26928	23784567	2 1 2 2 5 15 1 23 1 165
26932	23795315	2 1 4 2 3 15 2 16 1 23 1 27 2 64 1 165
26934	23795451	2 1 1 8 5 15 1 16 1 91 1 165
26935	3680044	2 1 5 15 1 23 1 165
26936	23795280	2 1 1 2 1 3 3 15 2 16 1 23 1 27 2 64 1 168
26937	23795326	4 1 2 3 3 15 2 16 1 23 1 27 2 64 1 165
26938	23784590	4 1 2 2 2 3 5 15 1 23 1 165
26941	23784794	2 1 3 2 4 15 1 23 1 65 1 168
26943	23795688	3 1 1 8 4 15 1 16 1 65 1 91 1 165
26944	5466795	1 1 4 15 1 23 1 65 1 162
26945	23784589	2 1 6 2 5 15 1 23 1 165
26946	23788865	2 1 2 2 1 8 3 15 3 16 1 27 2 64 1 91 1 165
26947	23795393	2 1 1 3 1 8 5 15 1 16 1 91 1 168
26949	32479735	2 1 2 2 1 27 2 47 1 184
26950	7358614	3 1 1 28 2 47 1 184
26952	23795531	1 1 3 2 1 8 4 15 1 16 1 91 1 109 1 168
26953	23784578	2 1 4 2 5 15 1 23 1 165
26954	23795304	2 1 2 2 3 15 2 16 1 23 1 27 2 64 1 165
26955	23784669	2 1 1 3 4 15 1 23 1 109 1 168
26956	23784523	2 1 1 2 1 3 5 15 1 23 1 168
26958	6265243	1 1 4 15 1 23 1 65 1 166
26959	23784863	1 1 2 2 3 15 2 16 1 23 1 27 2 64 1 168
26960	23788843	2 1 1 2 1 3 1 8 3 15 3 16 1 27 2 64 1 91 1 168
26961	23795586	2 1 1 8 4 15 1 16 1 65 1 91 1 168
26962	23795622	3 1 1 3 1 8 4 15 1 16 1 65 1 91 1 168
26963	23795542	2 1 1 2 1 3 1 8 4 15 1 16 1 91 1 109 1 168
26964	23795644	2 1 3 2 1 8 4 15 1 16 1 65 1 91 1 168
26965	23795360	1 1 1 8 5 15 1 16 1 91 1 168
26967	5422811	5 15 1 23 3 27 1 165
26968	23795519	2 1 1 3 1 8 4 15 1 16 1 91 1 109 1 168
26969	23784772	3 1 1 3 4 15 1 23 1 65 1 168
26970	23795484	1 1 1 8 4 15 1 16 1 91 1 109 1 168
26971	23784658	1 1 2 2 4 15 1 23 1 109 1 168
26972	23784852	1 1 1 2 3 15 2 16 1 23 1 27 2 64 1 168
26974	23784738	2 1 4 15 1 23 1 65 1 168
26976	6329153	1 1 1 2 5 15 1 23 1 168
26978	23784681	1 1 3 2 4 15 1 23 1 109 1 168
26979	23784692	2 1 1 2 1 3 4 15 1 23 1 109 1 168
26980	1190430193	1 1 5 2 1 112 3 114
